temp,value
1267,6.87
1268,6.872
1269,6.881
1270,6.883
1271,6.892
1272,6.895
1273,6.902
1274,6.907
1275,6.913
1276,6.919
1277,6.924
1278,6.931
1279,6.934
1280,6.943
1281,6.945
1282,6.954
1283,6.956
1284,6.966
1285,6.967
1286,6.977
1287,6.978
1288,6.988
1289,6.99
1290,6.999
1291,7.002
1292,7.01
1293,7.013
1294,7.02
1295,7.025
1296,7.031
1297,7.037
1298,7.042
1299,7.049
1300,7.053
1301,7.061
1302,7.064
1303,7.072
1304,7.074
1305,7.084
1306,7.085
1307,7.096
1308,7.107
1309,7.108
1310,7.117
1311,7.12
1312,7.128
1313,7.131
1314,7.139
1315,7.143
1316,7.15
1317,7.155
1318,7.161
1319,7.167
1320,7.172
1321,7.178
1322,7.182
1323,7.19
1324,7.193
1325,7.202
1326,7.204
1327,7.214
1328,7.215
1329,7.225
1330,7.226
1331,7.236
1332,7.237
1333,7.247
1334,7.249
1335,7.258
1336,7.261
1337,7.269
1338,7.272
1339,7.28
1340,7.284
1341,7.291
1342,7.296
1343,7.302
1344,7.308
1345,7.312
1346,7.319
1347,7.323
1348,7.331
1349,7.334
1350,7.343
1351,7.345
1352,7.355
1353,7.356
1354,7.366
1355,7.367
1356,7.378
1357,7.388
1358,7.39
1359,7.399
1360,7.401
1361,7.41
1362,7.413
1363,7.421
1364,7.425
1365,7.432
1366,7.437
1367,7.443
1368,7.448
1369,7.454
1370,7.46
1371,7.465
1372,7.472
1373,7.476
1374,7.483
1375,7.487
1376,7.495
1377,7.497
1378,7.507
1379,7.508
1380,7.518
1381,7.519
1382,7.53
1383,7.541
1384,7.542
1385,7.552
1386,7.553
1387,7.563
1388,7.565
1389,7.574
1390,7.577
1391,7.585
1392,7.588
1393,7.596
1394,7.6
1395,7.607
1396,7.612
1397,7.618
1398,7.623
1399,7.629
1400,7.635
1401,7.64
1402,7.647
1403,7.651
1404,7.658
1405,7.662
1406,7.67
1407,7.673
1408,7.682
1409,7.684
1410,7.693
1411,7.695
1412,7.705
1413,7.706
1414,7.717
1415,7.728
1416,7.739
1417,7.74
1418,7.75
1419,7.751
1420,7.761
1421,7.763
1422,7.772
1423,7.775
1424,7.783
1425,7.786
1426,7.794
1427,7.798
1428,7.805
1429,7.809
1430,7.816
1431,7.821
1432,7.827
1433,7.832
1434,7.838
1435,7.844
1436,7.849
1437,7.855
1438,7.86
1439,7.867
1440,7.871
1441,7.878
1442,7.882
1443,7.89
1444,7.893
1445,7.901
1446,7.904
1447,7.913
1448,7.915
1449,7.924
1450,7.926
1451,7.936
1452,7.937
1453,7.947
1454,7.948
1455,7.959
1456,7.97
1457,7.981
1458,7.982
1459,7.992
1460,7.993
1461,8.003
1462,8.004
1463,8.014
1464,8.016
1465,8.026
1466,8.027
1467,8.037
1468,8.039
1469,8.048
1470,8.05
1471,8.059
1472,8.061
1473,8.07
1474,8.073
1475,8.081
1476,8.084
1477,8.092
1478,8.095
1479,8.103
1480,8.107
1481,8.114
1482,8.118
1483,8.125
1484,8.129
1485,8.137
1486,8.14
1487,8.148
1488,8.152
1489,8.159
1490,8.163
1491,8.17
1492,8.174
1493,8.181
1494,8.185
1495,8.192
1496,8.196
1497,8.203
1498,8.208
1499,8.214
1500,8.219
1501,8.226
1502,8.23
1503,8.237
1504,8.241
1505,8.248
1506,8.252
1507,8.259
1508,8.263
1509,8.27
1510,8.274
1511,8.281
1512,8.285
1513,8.293
1514,8.297
1515,8.304
1516,8.308
1517,8.315
1518,8.319
1519,8.326
1520,8.33
1521,8.337
1522,8.341
1523,8.348
1524,8.352
1525,8.36
1526,8.362
1527,8.371
1528,8.373
1529,8.382
1530,8.384
1531,8.393
1532,8.395
1533,8.404
1534,8.406
1535,8.416
1536,8.417
1537,8.427
1538,8.428
1539,8.438
1540,8.439
1541,8.449
1542,8.46
1543,8.471
1544,8.472
1545,8.482
1546,8.483
1547,8.493
1548,8.494
1549,8.503
1550,8.505
1551,8.514
1552,8.517
1553,8.525
1554,8.528
1555,8.535
1556,8.539
1557,8.546
1558,8.55
1559,8.557
1560,8.562
1561,8.567
1562,8.573
1563,8.578
1564,8.584
1565,8.588
1566,8.595
1567,8.599
1568,8.607
1569,8.609
1570,8.618
1571,8.62
1572,8.629
1573,8.63
1574,8.64
1575,8.641
1576,8.651
1577,8.652
1578,8.661
1579,8.663
1580,8.672
1581,8.674
1582,8.682
1583,8.685
1584,8.693
1585,8.697
1586,8.708
1587,8.719
1588,8.731
1589,8.742
1590,8.753
1591,8.765
1592,8.776
1593,8.787
1594,8.798
1595,8.81
1596,8.821
1597,8.832
1598,8.844
1599,8.855
1600,8.866
1601,8.878
1602,8.889
1603,8.9
1604,8.912
1605,8.923
1606,8.935
1607,8.946
1608,8.957
1609,8.969
1610,8.98
1611,8.991
1612,9.003
1613,9.014
1614,9.025
1615,9.037
1616,9.048
1617,9.06
1618,9.071
1619,9.082
1620,9.094
1621,9.105
1622,9.117
1623,9.128
1624,9.139
1625,9.151
1626,9.162
1627,9.174
1628,9.185
1629,9.197
1630,9.208
1631,9.219
1632,9.231
1633,9.242
1634,9.254
1635,9.265
1636,9.277
1637,9.288
1638,9.3
1639,9.311
1640,9.323
1641,9.334
1642,9.345
1643,9.357
1644,9.368
1645,9.38
1646,9.391
1647,9.403
1648,9.414
1649,9.426
1650,9.437
1651,9.449
1652,9.46
1653,9.472
1654,9.483
1655,9.495
1656,9.506
1657,9.518
1658,9.529
1659,9.541
1660,9.552
1661,9.564
1662,9.576
1663,9.587
1664,9.599
1665,9.61
1666,9.622
1667,9.633
1668,9.645
1669,9.656
1670,9.668
1671,9.68
1672,9.691
1673,9.703
1674,9.714
1675,9.726
1676,9.737
1677,9.749
1678,9.761
1679,9.772
1680,9.784
1681,9.795
1682,9.807
1683,9.819
1684,9.83
1685,9.842
1686,9.853
1687,9.865
1688,9.877
1689,9.888
1690,9.9
1691,9.911
1692,9.923
1693,9.935
1694,9.946
1695,9.958
1696,9.97
1697,9.981
1698,9.993
